Année;Mois;Jour;Heure;Minute;Seconde;Hauteur d'eau (m)
1939;08;22;11;46;12;4,44
1939;08;22;11;50;00;4,54
1939;08;22;11;55;00;4,66
1939;08;22;12;00;00;4,78
1939;08;22;12;05;00;4,90
1939;08;22;12;10;00;5,02
1939;08;22;12;15;00;5,14
1939;08;22;12;20;00;5,25
1939;08;22;12;25;00;5,37
1939;08;22;12;30;00;5,48
1939;08;22;12;35;00;5,59
1939;08;22;12;40;00;5,69
1939;08;22;12;45;00;5,80
1939;08;22;12;50;00;5,91
1939;08;22;12;55;00;6,00
1939;08;22;13;00;00;6,11
1939;08;22;13;05;00;6,21
1939;08;22;13;10;00;6,33
1939;08;22;13;15;00;6,44
1939;08;22;13;20;00;6,52
1939;08;22;13;25;00;6,57
1939;08;22;13;30;00;6,62
1939;08;22;13;35;00;6,65
1939;08;22;13;40;00;6,69
1939;08;22;13;45;00;6,73
1939;08;22;13;50;00;6,77
1939;08;22;13;55;00;6,80
1939;08;22;14;00;00;6,83
1939;08;22;14;05;00;6,85
1939;08;22;14;10;00;6,86
1939;08;22;14;15;00;6,88
1939;08;22;14;20;00;6,89
1939;08;22;14;25;00;6,91
1939;08;22;14;30;00;6,92
1939;08;22;14;35;00;6,93
1939;08;22;14;40;00;6,93
1939;08;22;14;45;00;6,94
1939;08;22;14;50;00;6,95
1939;08;22;14;55;00;6,95
1939;08;22;15;00;00;6,95
1939;08;22;15;05;00;6,95
1939;08;22;15;10;00;6,95
1939;08;22;15;15;00;6,96
1939;08;22;15;20;00;6,96
1939;08;22;15;25;00;6,96
1939;08;22;15;30;00;6,95
1939;08;22;15;35;00;6,94
1939;08;22;15;40;00;6,93
1939;08;22;15;45;00;6,92
1939;08;22;15;50;00;6,91
1939;08;22;15;55;00;6,90
1939;08;22;16;00;00;6,88
1939;08;22;16;05;00;6,87
1939;08;22;16;10;00;6,86
1939;08;22;16;15;00;6,83
1939;08;22;16;20;00;6,80
1939;08;22;16;25;00;6,77
1939;08;22;16;30;00;6,73
1939;08;22;16;35;00;6,70
1939;08;22;16;40;00;6,67
1939;08;22;16;45;00;6,64
1939;08;22;16;50;00;6,61
1939;08;22;16;55;00;6,57
1939;08;22;17;00;00;6,52
1939;08;22;17;05;00;6,46
1939;08;22;17;10;00;6,40
1939;08;22;17;15;00;6,34
1939;08;22;17;20;00;6,27
1939;08;22;17;25;00;6,21
1939;08;22;17;30;00;6,14
1939;08;22;17;35;00;6,07
1939;08;22;17;40;00;5,99
1939;08;22;17;45;00;5,91
1939;08;22;17;50;00;5,83
1939;08;22;17;55;00;5,74
1939;08;22;18;00;00;5,64
1939;08;22;18;05;00;5,56
1939;08;22;18;10;00;5,46
1939;08;22;18;15;00;5,37
1939;08;22;18;20;00;5,27
1939;08;22;18;25;00;5,17
1939;08;22;18;30;00;5,07
1939;08;22;18;35;00;4,97
1939;08;22;18;40;00;4,88
1939;08;22;18;45;00;4,77
1939;08;22;18;50;00;4,69
1939;08;22;18;55;00;4,60
1939;08;22;19;00;00;4,51
1939;08;22;19;05;00;4,40
1939;08;22;19;10;00;4,32
1939;08;22;19;15;00;4,22
1939;08;22;19;20;00;4,14
1939;08;22;19;25;00;4,03
1939;08;22;19;30;00;3,96
1939;08;22;19;35;00;3,90
1939;08;22;19;40;00;3,83
1939;08;22;19;45;00;3,76
1939;08;22;19;50;00;3,69
1939;08;22;19;55;00;3,63
1939;08;22;20;00;00;3,56
1939;08;22;20;05;00;3,49
1939;08;22;20;10;00;3,41
1939;08;22;20;15;00;3,35
1939;08;22;20;20;00;3,30
1939;08;22;20;25;00;3,25
1939;08;22;20;30;00;3,20
1939;08;22;20;35;00;3,16
1939;08;22;20;40;00;3,11
1939;08;22;20;45;00;3,06
1939;08;22;20;50;00;3,01
1939;08;22;20;55;00;2,96
1939;08;22;21;00;00;2,90
1939;08;22;21;05;00;2,87
1939;08;22;21;10;00;2,85
1939;08;22;21;15;00;2,81
1939;08;22;21;20;00;2,79
1939;08;22;21;25;00;2,75
1939;08;22;21;30;00;2,73
1939;08;22;21;35;00;2,71
1939;08;22;21;40;00;2,70
1939;08;22;21;45;00;2,69
1939;08;22;21;50;00;2,69
1939;08;22;21;55;00;2,68
1939;08;22;22;00;00;2,66
1939;08;22;22;05;00;2,65
1939;08;22;22;10;00;2,67
1939;08;22;22;15;00;2,69
1939;08;22;22;20;00;2,72
1939;08;22;22;25;00;2,76
1939;08;22;22;30;00;2,78
1939;08;22;22;35;00;2,81
1939;08;22;22;40;00;2,82
1939;08;22;22;45;00;2,85
1939;08;22;22;50;00;2,87
1939;08;22;22;55;00;2,91
1939;08;22;23;00;00;2,97
1939;08;22;23;05;00;3,03
1939;08;22;23;10;00;3,08
1939;08;22;23;15;00;3,13
1939;08;22;23;20;00;3,19
1939;08;22;23;25;00;3,24
1939;08;22;23;30;00;3,39
1939;08;22;23;35;00;3,50
1939;08;22;23;40;00;3,59
1939;08;22;23;45;00;3,67
1939;08;22;23;50;00;3,78
1939;08;22;23;55;00;3,88
1939;08;22;23;55;48;3,90
1939;08;23;00;06;00;4,11
1939;08;23;00;10;00;4,18
1939;08;23;00;15;00;4,29
1939;08;23;00;20;00;4,41
1939;08;23;00;25;00;4,50
1939;08;23;00;30;00;4,61
1939;08;23;00;35;00;4,73
1939;08;23;00;40;00;4,85
1939;08;23;00;45;00;4,96
1939;08;23;00;50;00;5,07
1939;08;23;00;55;00;5,19
1939;08;23;01;00;00;5,32
1939;08;23;01;05;00;5,44
1939;08;23;01;10;00;5,54
1939;08;23;01;15;00;5,64
1939;08;23;01;20;00;5,75
1939;08;23;01;25;00;5,82
1939;08;23;01;30;00;5,89
1939;08;23;01;35;00;5,96
1939;08;23;01;40;00;6,02
1939;08;23;01;45;00;6,08
1939;08;23;01;50;00;6,14
1939;08;23;01;55;00;6,20
1939;08;23;02;00;00;6,25
1939;08;23;02;05;00;6,31
1939;08;23;02;10;00;6,35
1939;08;23;02;15;00;6,38
1939;08;23;02;20;00;6,39
1939;08;23;02;25;00;6,41
1939;08;23;02;30;00;6,44
1939;08;23;02;35;00;6,45
1939;08;23;02;40;00;6,47
1939;08;23;02;45;00;6,48
1939;08;23;02;50;00;6,49
1939;08;23;02;55;00;6,49
1939;08;23;03;00;00;6,50
1939;08;23;03;05;00;6,50
1939;08;23;03;10;00;6,51
1939;08;23;03;15;00;6,52
1939;08;23;03;20;00;6,52
1939;08;23;03;25;00;6,53
1939;08;23;03;30;00;6,54
1939;08;23;03;35;00;6,54
1939;08;23;03;40;00;6,55
1939;08;23;03;45;00;6,56
1939;08;23;03;50;00;6,55
1939;08;23;03;55;00;6,54
1939;08;23;04;00;00;6,54
1939;08;23;04;05;00;6,53
1939;08;23;04;10;00;6,53
1939;08;23;04;15;00;6,52
1939;08;23;04;20;00;6,51
1939;08;23;04;25;00;6,50
1939;08;23;04;30;00;6,49
1939;08;23;04;35;00;6,48
1939;08;23;04;40;00;6,47
1939;08;23;04;45;00;6,46
1939;08;23;04;50;00;6,45
1939;08;23;04;55;00;6,43
1939;08;23;05;00;00;6,40
1939;08;23;05;05;00;6,38
1939;08;23;05;10;00;6,35
1939;08;23;05;15;00;6,32
1939;08;23;05;20;00;6,28
1939;08;23;05;25;00;6,25
1939;08;23;05;30;00;6,21
1939;08;23;05;35;00;6,18
1939;08;23;05;40;00;6,14
1939;08;23;05;45;00;6,09
1939;08;23;05;50;00;6,04
1939;08;23;05;55;00;5,99
1939;08;23;06;00;00;5,94
1939;08;23;06;05;00;5,88
1939;08;23;06;10;00;5,82
1939;08;23;06;15;00;5,76
1939;08;23;06;20;00;5,69
1939;08;23;06;25;00;5,61
1939;08;23;06;30;00;5,52
1939;08;23;06;35;00;5,44
1939;08;23;06;40;00;5,36
1939;08;23;06;45;00;5,29
1939;08;23;06;50;00;5,19
1939;08;23;06;55;00;5,12
1939;08;23;07;00;00;5,02
1939;08;23;07;05;00;4,94
1939;08;23;07;10;00;4,85
1939;08;23;07;15;00;4,76
1939;08;23;07;20;00;4,68
1939;08;23;07;25;00;4,59
1939;08;23;07;30;00;4,50
1939;08;23;07;35;00;4,40
1939;08;23;07;40;00;4,31
1939;08;23;07;45;00;4,25
1939;08;23;07;50;00;4,18
1939;08;23;07;55;00;4,13
1939;08;23;08;00;00;4,04
1939;08;23;08;05;00;3,97
1939;08;23;08;10;00;3,91
1939;08;23;08;15;00;3,84
1939;08;23;08;20;00;3,77
1939;08;23;08;25;00;3,70
1939;08;23;08;30;00;3,64
1939;08;23;08;35;00;3,57
1939;08;23;08;40;00;3,53
1939;08;23;08;45;00;3,48
1939;08;23;08;50;00;3,43
1939;08;23;08;55;00;3,38
1939;08;23;09;00;00;3,33
1939;08;23;09;05;00;3,29
1939;08;23;09;10;00;3,25
1939;08;23;09;15;00;3,21
1939;08;23;09;20;00;3,17
1939;08;23;09;25;00;3,13
1939;08;23;09;30;00;3,10
1939;08;23;09;35;00;3,07
1939;08;23;09;40;00;3,05
1939;08;23;09;45;00;3,03
1939;08;23;09;50;00;3,02
1939;08;23;09;55;00;3,00
1939;08;23;10;00;00;2,98
1939;08;23;10;05;00;2,96
1939;08;23;10;10;00;2,94
1939;08;23;10;15;00;2,94
1939;08;23;10;20;00;2,94
1939;08;23;10;25;00;2,95
1939;08;23;10;30;00;2,96
1939;08;23;10;35;00;2,96
1939;08;23;10;40;00;2,96
1939;08;23;10;45;00;2,97
1939;08;23;10;50;00;2,97
1939;08;23;10;55;00;2,98
1939;08;23;11;00;00;3,01
1939;08;23;11;05;00;3,03
1939;08;23;11;10;00;3,06
1939;08;23;11;15;00;3,09
1939;08;23;11;20;00;3,12
1939;08;23;11;25;00;3,15
1939;08;23;11;30;00;3,21
1939;08;23;11;35;00;3,25
1939;08;23;11;40;00;3,31
1939;08;23;11;45;00;3,37
1939;08;23;11;50;00;3,43
1939;08;23;11;55;00;3,47
1939;08;23;12;00;00;3,55
1939;08;23;12;05;00;3,63
1939;08;23;12;10;00;3,71
1939;08;23;12;15;00;3,79
1939;08;23;12;20;00;3,87
1939;08;23;12;25;00;3,97
1939;08;23;12;30;00;4,06
1939;08;23;12;35;00;4,15
1939;08;23;12;40;00;4,24
1939;08;23;12;45;00;4,33
1939;08;23;12;50;00;4,43
1939;08;23;12;55;00;4,53
1939;08;23;13;00;00;4,64
1939;08;23;13;05;00;4,73
1939;08;23;13;10;00;4,83
1939;08;23;13;15;00;4,92
1939;08;23;13;20;00;5,00
1939;08;23;13;25;00;5,10
1939;08;23;13;30;00;5,20
1939;08;23;13;35;00;5,30
1939;08;23;13;40;00;5,39
1939;08;23;13;45;00;5,48
1939;08;23;13;50;00;5,57
1939;08;23;13;55;00;5,66
1939;08;23;14;00;00;5,76
1939;08;23;14;05;00;5,85
1939;08;23;14;10;00;5,94
1939;08;23;14;15;00;6,02
1939;08;23;14;20;00;6,07
1939;08;23;14;25;00;6,13
1939;08;23;14;30;00;6,18
1939;08;23;14;35;00;6,23
1939;08;23;14;40;00;6,28
1939;08;23;14;45;00;6,31
1939;08;23;14;50;00;6,36
1939;08;23;14;55;00;6,39
1939;08;23;15;00;00;6,41
1939;08;23;15;05;00;6,43
1939;08;23;15;10;00;6,46
1939;08;23;15;15;00;6,49
1939;08;23;15;20;00;6,51
1939;08;23;15;25;00;6,53
1939;08;23;15;30;00;6,54
1939;08;23;15;35;00;6,55
1939;08;23;15;40;00;6,56
1939;08;23;15;45;00;6,57
1939;08;23;15;50;00;6,58
1939;08;23;15;55;00;6,58
1939;08;23;16;00;00;6,59
1939;08;23;16;05;00;6,60
1939;08;23;16;10;00;6,60
1939;08;23;16;15;00;6,60
1939;08;23;16;20;00;6,59
1939;08;23;16;25;00;6,59
1939;08;23;16;30;00;6,59
1939;08;23;16;35;00;6,59
1939;08;23;16;40;00;6,58
1939;08;23;16;45;00;6,58
1939;08;23;16;50;00;6,59
1939;08;23;16;55;00;6,57
1939;08;23;17;00;00;6,55
1939;08;23;17;05;00;6,52
1939;08;23;17;10;00;6,49
1939;08;23;17;15;00;6,47
1939;08;23;17;20;00;6,44
1939;08;23;17;25;00;6,41
1939;08;23;17;30;00;6,39
1939;08;23;17;35;00;6,36
1939;08;23;17;40;00;6,33
1939;08;23;17;45;00;6,30
1939;08;23;17;50;00;6,27
1939;08;23;17;55;00;6,24
1939;08;23;18;00;00;6,21
1939;08;23;18;05;00;6,18
1939;08;23;18;10;00;6,15
1939;08;23;18;15;00;6,11
1939;08;23;18;20;00;6,07
1939;08;23;18;25;00;6,01
1939;08;23;18;30;00;5,96
1939;08;23;18;35;00;5,91
1939;08;23;18;40;00;5,85
1939;08;23;18;45;00;5,80
1939;08;23;18;50;00;5,75
1939;08;23;18;55;00;5,70
1939;08;23;19;00;00;5,65
1939;08;23;19;05;00;5,57
1939;08;23;19;10;00;5,49
1939;08;23;19;15;00;5,41
1939;08;23;19;20;00;5,34
1939;08;23;19;25;00;5,26
1939;08;23;19;30;00;5,18
1939;08;23;19;35;00;5,11
1939;08;23;19;40;00;5,03
1939;08;23;19;45;00;4,96
1939;08;23;19;50;00;4,88
1939;08;23;19;55;00;4,80
1939;08;23;20;00;00;4,73
1939;08;23;20;05;00;4,65
1939;08;23;20;10;00;4,57
1939;08;23;20;15;00;4,49
1939;08;23;20;20;00;4,41
1939;08;23;20;25;00;4,35
1939;08;23;20;30;00;4,26
1939;08;23;20;35;00;4,18
1939;08;23;20;40;00;4,12
1939;08;23;20;45;00;4,04
1939;08;23;20;50;00;3,98
1939;08;23;20;55;00;3,91
1939;08;23;21;00;00;3,85
1939;08;23;21;05;00;3,79
1939;08;23;21;10;00;3,74
1939;08;23;21;15;00;3,67
1939;08;23;21;20;00;3,60
1939;08;23;21;25;00;3,55
1939;08;23;21;30;00;3,50
1939;08;23;21;35;00;3,44
1939;08;23;21;40;00;3,41
1939;08;23;21;45;00;3,37
1939;08;23;21;50;00;3,33
1939;08;23;21;55;00;3,28
1939;08;23;22;00;00;3,22
1939;08;23;22;05;00;3,18
1939;08;23;22;10;00;3,15
1939;08;23;22;15;00;3,11
1939;08;23;22;20;00;3,09
1939;08;23;22;25;00;3,06
1939;08;23;22;30;00;3,04
1939;08;23;22;35;00;3,02
1939;08;23;22;40;00;3,01
1939;08;23;22;45;00;2,98
1939;08;23;22;50;00;2,96
1939;08;23;22;55;00;2,95
1939;08;23;23;00;00;2,95
1939;08;23;23;05;00;2,96
1939;08;23;23;10;00;2,97
1939;08;23;23;15;00;2,97
1939;08;23;23;20;00;2,98
1939;08;23;23;25;00;2,99
1939;08;23;23;30;00;3,00
1939;08;23;23;35;00;3,01
1939;08;23;23;40;00;3,02
1939;08;23;23;45;00;3,04
1939;08;23;23;50;00;3,07
1939;08;23;23;55;00;3,10
1939;08;23;23;55;48;3,10
1939;08;24;00;11;24;3,21
1939;08;24;00;15;00;3,25
1939;08;24;00;20;00;3,28
1939;08;24;00;25;00;3,33
1939;08;24;00;30;00;3,40
1939;08;24;00;35;00;3,46
1939;08;24;00;40;00;3,51
1939;08;24;00;45;00;3,58
1939;08;24;00;50;00;3,65
1939;08;24;00;55;00;3,72
1939;08;24;01;00;00;3,80
1939;08;24;01;05;00;3,88
1939;08;24;01;10;00;3,96
1939;08;24;01;15;00;4,04
1939;08;24;01;20;00;4,13
1939;08;24;01;25;00;4,23
1939;08;24;01;30;00;4,30
1939;08;24;01;35;00;4,39
1939;08;24;01;40;00;4,49
1939;08;24;01;45;00;4,58
1939;08;24;01;50;00;4,67
1939;08;24;01;55;00;4,76
1939;08;24;02;00;00;4,86
1939;08;24;02;05;00;4,94
1939;08;24;02;10;00;5,02
1939;08;24;02;15;00;5,11
1939;08;24;02;20;00;5,19
1939;08;24;02;25;00;5,27
1939;08;24;02;30;00;5,34
1939;08;24;02;35;00;5,42
1939;08;24;02;40;00;5,49
1939;08;24;02;45;00;5,56
1939;08;24;02;50;00;5,64
1939;08;24;02;55;00;5,70
1939;08;24;03;00;00;5,76
1939;08;24;03;05;00;5,82
1939;08;24;03;10;00;5,86
1939;08;24;03;15;00;5,91
1939;08;24;03;20;00;5,96
1939;08;24;03;25;00;6,02
1939;08;24;03;30;00;6,05
1939;08;24;03;35;00;6,08
1939;08;24;03;40;00;6,11
1939;08;24;03;45;00;6,14
1939;08;24;03;50;00;6,17
1939;08;24;03;55;00;6,19
1939;08;24;04;00;00;6,22
1939;08;24;04;05;00;6,24
1939;08;24;04;10;00;6,25
1939;08;24;04;15;00;6,26
1939;08;24;04;20;00;6,27
1939;08;24;04;25;00;6,28
1939;08;24;04;30;00;6,29
1939;08;24;04;35;00;6,30
1939;08;24;04;40;00;6,30
1939;08;24;04;45;00;6,31
1939;08;24;04;50;00;6,31
1939;08;24;04;55;00;6,32
1939;08;24;05;00;00;6,32
1939;08;24;05;05;00;6,32
1939;08;24;05;10;00;6,32
1939;08;24;05;15;00;6,33
1939;08;24;05;20;00;6,33
1939;08;24;05;25;00;6,33
1939;08;24;05;30;00;6,32
1939;08;24;05;35;00;6,31
1939;08;24;05;40;00;6,30
1939;08;24;05;45;00;6,30
1939;08;24;05;50;00;6,30
1939;08;24;05;55;00;6,29
1939;08;24;06;00;00;6,28
1939;08;24;06;05;00;6,27
1939;08;24;06;10;00;6,26
1939;08;24;06;15;00;6,24
1939;08;24;06;20;00;6,23
1939;08;24;06;25;00;6,21
1939;08;24;06;30;00;6,18
1939;08;24;06;35;00;6,16
1939;08;24;06;40;00;6,14
1939;08;24;06;45;00;6,11
1939;08;24;06;50;00;6,08
1939;08;24;06;55;00;6,04
1939;08;24;07;00;00;6,00
1939;08;24;07;05;00;5,97
1939;08;24;07;10;00;5,93
1939;08;24;07;15;00;5,89
1939;08;24;07;20;00;5,84
1939;08;24;07;25;00;5,78
1939;08;24;07;30;00;5,74
1939;08;24;07;35;00;5,67
1939;08;24;07;40;00;5,62
1939;08;24;07;45;00;5,56
1939;08;24;07;50;00;5,49
1939;08;24;07;55;00;5,42
1939;08;24;08;00;00;5,36
1939;08;24;08;05;00;5,28
1939;08;24;08;10;00;5,22
1939;08;24;08;15;00;5,15
1939;08;24;08;20;00;5,07
1939;08;24;08;25;00;5,01
1939;08;24;08;30;00;4,94
1939;08;24;08;35;00;4,87
1939;08;24;08;40;00;4,78
1939;08;24;08;45;00;4,69
1939;08;24;08;50;00;4,61
1939;08;24;08;55;00;4,56
1939;08;24;09;00;00;4,48
1939;08;24;09;05;00;4,40
1939;08;24;09;10;00;4,34
1939;08;24;09;15;00;4,27
1939;08;24;09;20;00;4,20
1939;08;24;09;25;00;4,14
1939;08;24;09;30;00;4,08
1939;08;24;09;35;00;4,01
1939;08;24;09;40;00;3,96
1939;08;24;09;45;00;3,90
1939;08;24;09;50;00;3,83
1939;08;24;09;55;00;3,79
1939;08;24;10;00;00;3,75
1939;08;24;10;05;00;3,69
1939;08;24;10;10;00;3,65
1939;08;24;10;15;00;3,62
1939;08;24;10;20;00;3,58
1939;08;24;10;25;00;3,54
1939;08;24;10;30;00;3,49
1939;08;24;10;35;00;3,46
1939;08;24;10;40;00;3,42
1939;08;24;10;45;00;3,40
1939;08;24;10;50;00;3,37
1939;08;24;10;55;00;3,34
1939;08;24;11;00;00;3,31
1939;08;24;11;05;00;3,28
1939;08;24;11;10;00;3,26
1939;08;24;11;15;00;3,25
1939;08;24;11;20;00;3,25
1939;08;24;11;25;00;3,24
1939;08;24;11;30;00;3,23
1939;08;24;11;35;00;3,22
1939;08;24;11;40;00;3,21
1939;08;24;11;45;00;3,21
1939;08;24;11;50;00;3,21
1939;08;24;11;55;00;3,20
1939;08;24;12;00;00;3,20
1939;08;24;12;05;00;3,21
1939;08;24;12;10;00;3,23
1939;08;24;12;15;00;3,24
1939;08;24;12;20;00;3,25
1939;08;24;12;25;00;3,26
1939;08;24;12;30;00;3,27
1939;08;24;12;35;00;3,29
1939;08;24;12;40;00;3,33
1939;08;24;12;45;00;3,37
1939;08;24;12;50;00;3,41
1939;08;24;12;55;00;3,45
1939;08;24;13;00;00;3,48
1939;08;24;13;05;00;3,53
1939;08;24;13;10;00;3,59
1939;08;24;13;15;00;3,64
1939;08;24;13;20;00;3,71
1939;08;24;13;25;00;3,76
1939;08;24;13;30;00;3,83
1939;08;24;13;35;00;3,91
1939;08;24;13;40;00;3,98
1939;08;24;13;45;00;4,05
1939;08;24;13;50;00;4,13
1939;08;24;13;55;00;4,21
1939;08;24;14;00;00;4,28
1939;08;24;14;05;00;4,38
1939;08;24;14;10;00;4,47
1939;08;24;14;15;00;4,57
1939;08;24;14;20;00;4,66
1939;08;24;14;25;00;4,75
1939;08;24;14;30;00;4,85
1939;08;24;14;35;00;4,93
1939;08;24;14;40;00;5,02
1939;08;24;14;45;00;5,12
1939;08;24;14;50;00;5,20
1939;08;24;14;55;00;5,29
1939;08;24;15;00;00;5,38
1939;08;24;15;05;00;5,45
1939;08;24;15;10;00;5,53
1939;08;24;15;15;00;5,61
1939;08;24;15;20;00;5,69
1939;08;24;15;25;00;5,78
1939;08;24;15;30;00;5,85
1939;08;24;15;35;00;5,90
1939;08;24;15;40;00;5,97
1939;08;24;15;45;00;6,02
1939;08;24;15;50;00;6,07
1939;08;24;15;55;00;6,12
1939;08;24;16;00;00;6,16
1939;08;24;16;05;00;6,21
1939;08;24;16;10;00;6,25
1939;08;24;16;15;00;6,29
1939;08;24;16;20;00;6,31
1939;08;24;16;25;00;6,34
1939;08;24;16;30;00;6,37
1939;08;24;16;35;00;6,39
1939;08;24;16;40;00;6,42
1939;08;24;16;45;00;6,44
1939;08;24;16;50;00;6,46
1939;08;24;16;55;00;6,47
1939;08;24;17;00;00;6,48
1939;08;24;17;05;00;6,49
1939;08;24;17;10;00;6,50
1939;08;24;17;15;00;6,51
1939;08;24;17;20;00;6,51
1939;08;24;17;25;00;6,52
1939;08;24;17;30;00;6,52
1939;08;24;17;35;00;6,52
1939;08;24;17;40;00;6,52
1939;08;24;17;45;00;6,53
1939;08;24;17;50;00;6,52
1939;08;24;17;55;00;6,52
1939;08;24;18;00;00;6,51
1939;08;24;18;05;00;6,51
1939;08;24;18;10;00;6,51
1939;08;24;18;15;00;6,50
1939;08;24;18;20;00;6,49
1939;08;24;18;25;00;6,48
1939;08;24;18;30;00;6,46
1939;08;24;18;35;00;6,45
1939;08;24;18;40;00;6,44
1939;08;24;18;45;00;6,42
1939;08;24;18;50;00;6,39
1939;08;24;18;55;00;6,37
1939;08;24;19;00;00;6,35
1939;08;24;19;05;00;6,33
1939;08;24;19;10;00;6,30
1939;08;24;19;15;00;6,27
1939;08;24;19;20;00;6,23
1939;08;24;19;25;00;6,20
1939;08;24;19;30;00;6,16
1939;08;24;19;35;00;6,13
1939;08;24;19;40;00;6,08
1939;08;24;19;45;00;6,04
1939;08;24;19;50;00;5,99
1939;08;24;19;55;00;5,93
1939;08;24;20;00;00;5,89
1939;08;24;20;05;00;5,83
1939;08;24;20;10;00;5,77
1939;08;24;20;15;00;5,70
1939;08;24;20;20;00;5,64
1939;08;24;20;25;00;5,58
1939;08;24;20;30;00;5,51
1939;08;24;20;35;00;5,43
1939;08;24;20;40;00;5,37
1939;08;24;20;45;00;5,30
1939;08;24;20;50;00;5,23
1939;08;24;20;55;00;5,16
1939;08;24;21;00;00;5,08
1939;08;24;21;05;00;5,00
